"event_id","customer_id","event_date","event_type","product_id","quantity","discount_pct","revenue","profit"
11468,"C01592",2023-10-27,"view","P018",NA,0,0,0
11469,"C01592",2023-10-27,"add_to_cart","P018",NA,0,0,0
11470,"C01593",2024-09-29,"view","P001",NA,30,0,0
11471,"C01593",2024-08-04,"view","P009",NA,10,0,0
11472,"C01593",2024-08-04,"add_to_cart","P009",NA,10,0,0
11473,"C01593",2024-06-03,"view","P013",NA,0,0,0
11474,"C01593",2024-06-03,"add_to_cart","P013",NA,0,0,0
11475,"C01593",2024-11-26,"view","P001",NA,0,0,0
11476,"C01593",2024-11-26,"add_to_cart","P001",NA,0,0,0
11477,"C01593",2024-11-26,"purchase","P001",3,0,3369.98,1063.58
11478,"C01593",2024-05-27,"view","P017",NA,0,0,0
11479,"C01593",2024-09-18,"view","P017",NA,0,0,0
11480,"C01593",2024-09-18,"add_to_cart","P017",NA,0,0,0
11481,"C01593",2023-09-27,"view","P008",NA,30,0,0
11482,"C01594",2024-10-12,"view","P022",NA,20,0,0
11483,"C01594",2024-09-11,"view","P029",NA,20,0,0
11484,"C01594",2024-10-25,"view","P023",NA,20,0,0
11485,"C01594",2024-08-25,"view","P007",NA,0,0,0
11486,"C01594",2024-12-27,"view","P015",NA,10,0,0
11487,"C01594",2024-10-02,"view","P011",NA,10,0,0
11488,"C01595",2023-05-04,"view","P024",NA,0,0,0
11489,"C01595",2023-05-04,"add_to_cart","P024",NA,0,0,0
11490,"C01595",2024-09-04,"view","P007",NA,10,0,0
11491,"C01595",2024-01-20,"view","P006",NA,0,0,0
11492,"C01595",2023-07-26,"view","P023",NA,0,0,0
11493,"C01595",2024-10-25,"view","P023",NA,20,0,0
11494,"C01596",2024-05-29,"view","P017",NA,10,0,0
11495,"C01596",2024-08-26,"view","P028",NA,20,0,0
11496,"C01596",2024-05-17,"view","P026",NA,0,0,0
11497,"C01596",2024-05-17,"add_to_cart","P026",NA,0,0,0
11498,"C01596",2024-04-08,"view","P016",NA,20,0,0
11499,"C01596",2024-01-19,"view","P030",NA,0,0,0
11500,"C01597",2024-09-23,"view","P029",NA,10,0,0
11501,"C01597",2024-10-08,"view","P029",NA,0,0,0
11502,"C01597",2024-10-08,"add_to_cart","P029",NA,0,0,0
11503,"C01598",2024-09-21,"view","P027",NA,0,0,0
11504,"C01598",2024-10-26,"view","P029",NA,0,0,0
11505,"C01598",2024-08-04,"view","P014",NA,30,0,0
11506,"C01598",2024-10-18,"view","P015",NA,20,0,0
11507,"C01598",2024-11-28,"view","P019",NA,10,0,0
11508,"C01599",2024-05-11,"view","P012",NA,0,0,0
11509,"C01599",2024-04-14,"view","P010",NA,0,0,0
11510,"C01599",2023-04-15,"view","P025",NA,0,0,0
11511,"C01599",2024-02-27,"view","P007",NA,10,0,0
11512,"C01599",2024-09-03,"view","P022",NA,0,0,0
11513,"C01599",2024-02-10,"view","P020",NA,10,0,0
11514,"C01599",2023-08-09,"view","P018",NA,20,0,0
11515,"C01599",2023-07-23,"view","P018",NA,0,0,0
11516,"C01599",2023-07-23,"add_to_cart","P018",NA,0,0,0
11517,"C01600",2024-08-11,"view","P020",NA,0,0,0
11518,"C01600",2023-09-29,"view","P018",NA,20,0,0
11519,"C01601",2024-11-23,"view","P011",NA,30,0,0
11520,"C01601",2024-11-23,"add_to_cart","P011",NA,30,0,0
11521,"C01601",2024-11-20,"view","P004",NA,10,0,0
11522,"C01601",2024-12-24,"view","P008",NA,10,0,0
11523,"C01602",2024-10-30,"view","P021",NA,0,0,0
11524,"C01603",2024-05-29,"view","P020",NA,0,0,0
11525,"C01603",2024-05-29,"add_to_cart","P020",NA,0,0,0
11526,"C01603",2024-09-09,"view","P021",NA,0,0,0
11527,"C01603",2024-09-09,"add_to_cart","P021",NA,0,0,0
11528,"C01603",2024-05-29,"view","P011",NA,20,0,0
11529,"C01603",2024-11-24,"view","P003",NA,0,0,0
11530,"C01603",2024-11-24,"add_to_cart","P003",NA,0,0,0
11531,"C01603",2024-11-24,"purchase","P003",1,0,557.53,224.67
11532,"C01603",2024-06-11,"view","P028",NA,0,0,0
11533,"C01604",2024-02-24,"view","P012",NA,0,0,0
11534,"C01604",2024-06-30,"view","P001",NA,10,0,0
11535,"C01604",2024-06-30,"add_to_cart","P001",NA,10,0,0
11536,"C01604",2024-06-30,"purchase","P001",3,10,3032.98,726.58
11537,"C01604",2023-12-17,"view","P028",NA,20,0,0
11538,"C01604",2023-12-17,"add_to_cart","P028",NA,20,0,0
11539,"C01604",2023-12-17,"purchase","P028",2,20,587.21,188.77
11540,"C01604",2023-10-29,"view","P006",NA,20,0,0
11541,"C01604",2023-10-29,"add_to_cart","P006",NA,20,0,0
11542,"C01604",2023-10-29,"purchase","P006",1,20,613.75,70.41
11543,"C01604",2024-06-17,"view","P012",NA,0,0,0
11544,"C01604",2024-06-17,"add_to_cart","P012",NA,0,0,0
11545,"C01604",2024-10-05,"view","P005",NA,0,0,0
11546,"C01604",2023-07-09,"view","P006",NA,0,0,0
11547,"C01604",2024-03-01,"view","P005",NA,0,0,0
11548,"C01604",2023-03-14,"view","P005",NA,10,0,0
11549,"C01605",2024-04-30,"view","P029",NA,10,0,0
11550,"C01605",2024-08-29,"view","P016",NA,0,0,0
11551,"C01605",2024-12-11,"view","P010",NA,20,0,0
11552,"C01606",2024-12-24,"view","P003",NA,0,0,0
11553,"C01606",2024-08-20,"view","P021",NA,0,0,0
11554,"C01606",2024-03-08,"view","P007",NA,10,0,0
11555,"C01606",2024-03-08,"add_to_cart","P007",NA,10,0,0
11556,"C01606",2024-03-08,"purchase","P007",2,10,1733.27,766.81
11557,"C01606",2024-08-02,"view","P030",NA,0,0,0
11558,"C01606",2024-08-23,"view","P020",NA,20,0,0
11559,"C01606",2024-01-08,"view","P024",NA,0,0,0
11560,"C01606",2024-01-08,"add_to_cart","P024",NA,0,0,0
11561,"C01607",2024-10-22,"view","P013",NA,0,0,0
11562,"C01607",2024-10-22,"add_to_cart","P013",NA,0,0,0
11563,"C01607",2024-05-12,"view","P006",NA,0,0,0
11564,"C01607",2024-11-03,"view","P007",NA,0,0,0
11565,"C01607",2024-11-24,"view","P016",NA,20,0,0
11566,"C01607",2024-11-24,"add_to_cart","P016",NA,20,0,0
11567,"C01607",2023-12-11,"view","P017",NA,0,0,0
11568,"C01607",2023-12-02,"view","P012",NA,0,0,0
11569,"C01607",2023-12-02,"add_to_cart","P012",NA,0,0,0
11570,"C01608",2023-09-15,"view","P022",NA,10,0,0
11571,"C01608",2023-09-15,"add_to_cart","P022",NA,10,0,0
11572,"C01609",2024-12-30,"view","P010",NA,20,0,0
11573,"C01609",2024-12-25,"view","P019",NA,0,0,0
11574,"C01609",2024-12-25,"add_to_cart","P019",NA,0,0,0
11575,"C01609",2024-12-31,"view","P001",NA,20,0,0
11576,"C01609",2024-12-27,"view","P029",NA,0,0,0
11577,"C01610",2024-02-19,"view","P006",NA,0,0,0
11578,"C01610",2024-02-19,"add_to_cart","P006",NA,0,0,0
11579,"C01610",2024-02-19,"purchase","P006",2,0,1534.37,447.69
11580,"C01610",2024-08-16,"view","P012",NA,0,0,0
11581,"C01610",2024-03-20,"view","P020",NA,0,0,0
11582,"C01610",2024-06-15,"view","P027",NA,0,0,0
11583,"C01610",2024-09-19,"view","P004",NA,10,0,0
11584,"C01610",2024-09-12,"view","P008",NA,20,0,0
11585,"C01610",2024-09-12,"add_to_cart","P008",NA,20,0,0
11586,"C01610",2024-09-12,"purchase","P008",2,20,673.92,208.98
11587,"C01610",2024-11-16,"view","P017",NA,30,0,0
11588,"C01610",2024-04-29,"view","P006",NA,20,0,0
11589,"C01610",2024-04-29,"add_to_cart","P006",NA,20,0,0
11590,"C01610",2024-11-03,"view","P003",NA,0,0,0
11591,"C01610",2024-02-21,"view","P013",NA,20,0,0
11592,"C01611",2024-07-02,"view","P007",NA,0,0,0
11593,"C01611",2024-04-14,"view","P006",NA,0,0,0
11594,"C01611",2024-01-09,"view","P026",NA,0,0,0
11595,"C01611",2024-02-06,"view","P030",NA,10,0,0
11596,"C01611",2023-06-25,"view","P007",NA,20,0,0
11597,"C01611",2024-01-21,"view","P018",NA,20,0,0
11598,"C01611",2024-11-02,"view","P016",NA,0,0,0
11599,"C01611",2024-11-21,"view","P020",NA,0,0,0
11600,"C01612",2024-08-20,"view","P008",NA,0,0,0
11601,"C01612",2024-08-20,"add_to_cart","P008",NA,0,0,0
11602,"C01612",2024-11-09,"view","P010",NA,20,0,0
11603,"C01612",2024-12-14,"view","P026",NA,10,0,0
11604,"C01612",2024-09-23,"view","P020",NA,0,0,0
11605,"C01612",2024-05-22,"view","P018",NA,0,0,0
11606,"C01612",2024-12-28,"view","P010",NA,0,0,0
11607,"C01612",2024-08-06,"view","P010",NA,30,0,0
11608,"C01612",2024-06-17,"view","P016",NA,0,0,0
11609,"C01613",2024-12-26,"view","P021",NA,0,0,0
11610,"C01613",2024-12-26,"add_to_cart","P021",NA,0,0,0
11611,"C01613",2024-11-20,"view","P007",NA,0,0,0
11612,"C01613",2024-11-06,"view","P026",NA,20,0,0
11613,"C01613",2024-12-12,"view","P009",NA,10,0,0
11614,"C01613",2024-12-12,"add_to_cart","P009",NA,10,0,0
11615,"C01613",2024-11-09,"view","P006",NA,0,0,0
11616,"C01614",2024-10-30,"view","P019",NA,20,0,0
11617,"C01614",2024-10-30,"add_to_cart","P019",NA,20,0,0
11618,"C01614",2024-11-29,"view","P025",NA,20,0,0
11619,"C01614",2024-04-28,"view","P025",NA,0,0,0
11620,"C01614",2023-08-25,"view","P008",NA,0,0,0
11621,"C01614",2023-11-13,"view","P014",NA,0,0,0
11622,"C01614",2023-11-13,"add_to_cart","P014",NA,0,0,0
11623,"C01614",2024-11-03,"view","P002",NA,10,0,0
11624,"C01614",2023-12-02,"view","P026",NA,0,0,0
11625,"C01614",2024-03-05,"view","P020",NA,0,0,0
11626,"C01614",2024-03-05,"add_to_cart","P020",NA,0,0,0
11627,"C01614",2024-03-05,"purchase","P020",3,0,228.1,78.76
11628,"C01614",2024-05-02,"view","P001",NA,0,0,0
11629,"C01615",2024-07-03,"view","P030",NA,0,0,0
11630,"C01615",2024-06-28,"view","P029",NA,20,0,0
11631,"C01615",2024-06-28,"add_to_cart","P029",NA,20,0,0
11632,"C01615",2024-08-12,"view","P010",NA,20,0,0
11633,"C01615",2024-09-24,"view","P003",NA,10,0,0
11634,"C01615",2024-07-16,"view","P020",NA,20,0,0
11635,"C01615",2024-11-08,"view","P007",NA,10,0,0
11636,"C01616",2023-12-12,"view","P012",NA,0,0,0
11637,"C01616",2023-11-16,"view","P003",NA,0,0,0
11638,"C01616",2023-11-16,"add_to_cart","P003",NA,0,0,0
11639,"C01616",2023-11-16,"purchase","P003",1,0,557.53,224.67
11640,"C01616",2024-09-19,"view","P018",NA,0,0,0
11641,"C01616",2024-08-13,"view","P030",NA,10,0,0
11642,"C01616",2024-01-17,"view","P022",NA,20,0,0
11643,"C01616",2024-01-17,"add_to_cart","P022",NA,20,0,0
11644,"C01616",2024-12-29,"view","P005",NA,0,0,0
11645,"C01616",2024-12-29,"add_to_cart","P005",NA,0,0,0
11646,"C01616",2024-10-10,"view","P029",NA,0,0,0
11647,"C01616",2024-08-05,"view","P011",NA,20,0,0
11648,"C01616",2024-10-17,"view","P028",NA,0,0,0
11649,"C01617",2024-04-19,"view","P026",NA,0,0,0
11650,"C01617",2023-07-11,"view","P029",NA,20,0,0
11651,"C01617",2023-10-10,"view","P017",NA,0,0,0
11652,"C01617",2023-10-10,"add_to_cart","P017",NA,0,0,0
11653,"C01617",2023-11-05,"view","P006",NA,0,0,0
11654,"C01617",2024-08-07,"view","P029",NA,0,0,0
11655,"C01617",2024-09-13,"view","P006",NA,10,0,0
11656,"C01617",2023-05-10,"view","P023",NA,10,0,0
11657,"C01617",2023-05-10,"add_to_cart","P023",NA,10,0,0
11658,"C01618",2023-10-26,"view","P002",NA,0,0,0
11659,"C01618",2024-10-03,"view","P024",NA,0,0,0
11660,"C01619",2024-08-08,"view","P023",NA,0,0,0
11661,"C01619",2024-08-08,"add_to_cart","P023",NA,0,0,0
11662,"C01619",2024-12-15,"view","P014",NA,0,0,0
11663,"C01619",2023-12-21,"view","P027",NA,10,0,0
11664,"C01620",2024-07-18,"view","P023",NA,0,0,0
11665,"C01620",2023-12-21,"view","P025",NA,0,0,0
11666,"C01621",2024-11-18,"view","P014",NA,0,0,0
11667,"C01622",2023-12-25,"view","P026",NA,20,0,0
11668,"C01622",2024-08-17,"view","P001",NA,0,0,0
11669,"C01622",2024-12-23,"view","P019",NA,0,0,0
11670,"C01622",2024-09-20,"view","P029",NA,10,0,0
11671,"C01622",2024-08-20,"view","P022",NA,30,0,0
11672,"C01622",2024-08-24,"view","P002",NA,30,0,0
11673,"C01622",2024-12-17,"view","P019",NA,0,0,0
11674,"C01622",2024-01-15,"view","P014",NA,10,0,0
11675,"C01623",2024-11-13,"view","P005",NA,0,0,0
11676,"C01623",2024-11-13,"add_to_cart","P005",NA,0,0,0
11677,"C01623",2024-12-11,"view","P022",NA,10,0,0
11678,"C01623",2024-10-31,"view","P005",NA,0,0,0
11679,"C01623",2024-12-29,"view","P006",NA,0,0,0
11680,"C01623",2024-12-27,"view","P019",NA,0,0,0
11681,"C01623",2024-12-27,"add_to_cart","P019",NA,0,0,0
11682,"C01623",2024-12-22,"view","P012",NA,20,0,0
11683,"C01623",2024-09-17,"view","P001",NA,0,0,0
11684,"C01623",2024-11-12,"view","P003",NA,0,0,0
11685,"C01623",2024-11-12,"add_to_cart","P003",NA,0,0,0
11686,"C01623",2024-10-04,"view","P010",NA,10,0,0
11687,"C01623",2024-12-30,"view","P013",NA,0,0,0
11688,"C01624",2024-06-15,"view","P020",NA,20,0,0
11689,"C01624",2024-06-15,"add_to_cart","P020",NA,20,0,0
11690,"C01624",2024-07-15,"view","P030",NA,20,0,0
11691,"C01624",2024-10-14,"view","P026",NA,0,0,0
11692,"C01624",2024-10-14,"add_to_cart","P026",NA,0,0,0
11693,"C01624",2024-08-17,"view","P010",NA,0,0,0
11694,"C01624",2024-08-17,"add_to_cart","P010",NA,0,0,0
11695,"C01624",2024-08-03,"view","P030",NA,0,0,0
11696,"C01624",2024-08-03,"add_to_cart","P030",NA,0,0,0
11697,"C01624",2024-08-20,"view","P012",NA,0,0,0
11698,"C01624",2024-08-20,"add_to_cart","P012",NA,0,0,0
11699,"C01625",2024-03-25,"view","P009",NA,0,0,0
11700,"C01626",2024-10-20,"view","P001",NA,0,0,0
11701,"C01626",2024-05-29,"view","P016",NA,10,0,0
11702,"C01626",2024-05-27,"view","P016",NA,0,0,0
11703,"C01626",2024-12-21,"view","P026",NA,20,0,0
11704,"C01626",2024-10-26,"view","P020",NA,20,0,0
11705,"C01626",2024-08-11,"view","P006",NA,0,0,0
11706,"C01626",2024-07-13,"view","P020",NA,10,0,0
11707,"C01626",2024-10-24,"view","P029",NA,10,0,0
11708,"C01626",2024-07-31,"view","P001",NA,0,0,0
11709,"C01626",2024-07-17,"view","P002",NA,0,0,0
11710,"C01627",2024-12-14,"view","P027",NA,10,0,0
11711,"C01627",2024-11-23,"view","P007",NA,0,0,0
11712,"C01627",2024-11-10,"view","P021",NA,10,0,0
11713,"C01627",2024-12-26,"view","P020",NA,10,0,0
11714,"C01627",2024-12-09,"view","P023",NA,0,0,0
11715,"C01627",2024-12-09,"add_to_cart","P023",NA,0,0,0
11716,"C01627",2024-11-16,"view","P013",NA,0,0,0
11717,"C01627",2024-11-16,"add_to_cart","P013",NA,0,0,0
11718,"C01627",2024-12-05,"view","P024",NA,0,0,0
11719,"C01627",2024-10-31,"view","P006",NA,30,0,0
11720,"C01627",2024-10-31,"add_to_cart","P006",NA,30,0,0
11721,"C01627",2024-10-31,"purchase","P006",2,30,1074.06,-12.62
11722,"C01627",2024-11-07,"view","P029",NA,20,0,0
11723,"C01627",2024-11-04,"view","P003",NA,0,0,0
11724,"C01628",2024-03-01,"view","P003",NA,0,0,0
11725,"C01628",2023-12-15,"view","P017",NA,0,0,0
11726,"C01628",2024-08-24,"view","P024",NA,0,0,0
11727,"C01628",2024-07-18,"view","P017",NA,20,0,0
11728,"C01628",2024-05-30,"view","P015",NA,30,0,0
11729,"C01628",2024-12-29,"view","P001",NA,0,0,0
11730,"C01628",2024-12-29,"add_to_cart","P001",NA,0,0,0
11731,"C01629",2024-06-23,"view","P025",NA,10,0,0
11732,"C01629",2024-06-23,"add_to_cart","P025",NA,10,0,0
11733,"C01629",2024-02-26,"view","P026",NA,0,0,0
11734,"C01629",2024-08-16,"view","P020",NA,0,0,0
11735,"C01629",2024-02-01,"view","P003",NA,20,0,0
11736,"C01629",2024-10-25,"view","P016",NA,0,0,0
11737,"C01629",2024-08-03,"view","P011",NA,0,0,0
11738,"C01629",2024-05-03,"view","P002",NA,0,0,0
11739,"C01630",2024-11-08,"view","P007",NA,0,0,0
11740,"C01630",2024-11-08,"add_to_cart","P007",NA,0,0,0
11741,"C01630",2024-12-26,"view","P020",NA,0,0,0
11742,"C01630",2024-10-21,"view","P017",NA,10,0,0
11743,"C01630",2024-05-09,"view","P022",NA,10,0,0
11744,"C01630",2024-05-09,"add_to_cart","P022",NA,10,0,0
11745,"C01630",2024-10-05,"view","P019",NA,0,0,0
11746,"C01630",2024-03-30,"view","P020",NA,20,0,0
11747,"C01631",2024-11-11,"view","P016",NA,0,0,0
11748,"C01631",2024-12-07,"view","P007",NA,0,0,0
11749,"C01631",2024-09-21,"view","P008",NA,10,0,0
11750,"C01632",2024-12-14,"view","P013",NA,20,0,0
11751,"C01632",2023-10-27,"view","P016",NA,0,0,0
11752,"C01632",2023-10-27,"add_to_cart","P016",NA,0,0,0
11753,"C01632",2024-04-08,"view","P006",NA,0,0,0
11754,"C01632",2024-06-27,"view","P009",NA,10,0,0
11755,"C01632",2023-12-01,"view","P011",NA,0,0,0
11756,"C01632",2024-04-23,"view","P018",NA,0,0,0
11757,"C01633",2023-07-01,"view","P005",NA,0,0,0
11758,"C01633",2024-01-05,"view","P010",NA,10,0,0
11759,"C01633",2024-01-05,"add_to_cart","P010",NA,10,0,0
11760,"C01633",2023-05-30,"view","P022",NA,0,0,0
11761,"C01633",2023-05-30,"add_to_cart","P022",NA,0,0,0
11762,"C01633",2024-09-27,"view","P026",NA,0,0,0
11763,"C01634",2023-11-26,"view","P012",NA,10,0,0
11764,"C01635",2024-12-25,"view","P015",NA,0,0,0
11765,"C01635",2024-12-12,"view","P029",NA,0,0,0
11766,"C01635",2024-11-30,"view","P030",NA,0,0,0
11767,"C01635",2024-11-20,"view","P007",NA,10,0,0
11768,"C01636",2024-10-03,"view","P021",NA,0,0,0
11769,"C01636",2024-10-20,"view","P024",NA,10,0,0
11770,"C01636",2024-10-20,"add_to_cart","P024",NA,10,0,0
11771,"C01636",2024-12-11,"view","P006",NA,0,0,0
11772,"C01636",2024-09-30,"view","P022",NA,10,0,0
11773,"C01636",2024-09-30,"add_to_cart","P022",NA,10,0,0
11774,"C01636",2024-12-14,"view","P019",NA,30,0,0
11775,"C01636",2024-12-14,"add_to_cart","P019",NA,30,0,0
11776,"C01636",2024-12-01,"view","P020",NA,10,0,0
11777,"C01637",2024-07-08,"view","P021",NA,10,0,0
11778,"C01637",2023-11-06,"view","P005",NA,20,0,0
11779,"C01637",2023-10-18,"view","P011",NA,0,0,0
11780,"C01637",2024-09-11,"view","P004",NA,0,0,0
11781,"C01637",2024-10-07,"view","P017",NA,0,0,0
11782,"C01637",2024-05-16,"view","P028",NA,20,0,0
11783,"C01637",2024-05-16,"add_to_cart","P028",NA,20,0,0
11784,"C01637",2024-09-20,"view","P018",NA,20,0,0
11785,"C01638",2024-09-20,"view","P019",NA,0,0,0
11786,"C01638",2024-07-10,"view","P014",NA,0,0,0
11787,"C01638",2024-12-10,"view","P010",NA,10,0,0
11788,"C01639",2023-06-12,"view","P023",NA,0,0,0
11789,"C01639",2024-01-14,"view","P017",NA,0,0,0
11790,"C01640",2024-12-17,"view","P010",NA,10,0,0
11791,"C01640",2024-12-17,"add_to_cart","P010",NA,10,0,0
11792,"C01640",2024-10-30,"view","P006",NA,10,0,0
11793,"C01640",2024-12-27,"view","P011",NA,10,0,0
11794,"C01640",2024-12-04,"view","P024",NA,0,0,0
11795,"C01640",2024-12-04,"add_to_cart","P024",NA,0,0,0
11796,"C01640",2024-11-21,"view","P024",NA,10,0,0
11797,"C01640",2024-10-24,"view","P012",NA,0,0,0
11798,"C01640",2024-10-06,"view","P017",NA,0,0,0
11799,"C01640",2024-12-12,"view","P015",NA,0,0,0
11800,"C01640",2024-11-18,"view","P002",NA,0,0,0
11801,"C01641",2024-12-24,"view","P024",NA,0,0,0
11802,"C01642",2023-11-13,"view","P025",NA,0,0,0
11803,"C01642",2024-05-23,"view","P015",NA,30,0,0
11804,"C01642",2024-05-24,"view","P008",NA,0,0,0
11805,"C01642",2024-02-21,"view","P015",NA,10,0,0
11806,"C01642",2023-07-26,"view","P009",NA,0,0,0
11807,"C01642",2024-06-20,"view","P001",NA,20,0,0
11808,"C01642",2023-11-28,"view","P023",NA,10,0,0
11809,"C01642",2024-07-25,"view","P017",NA,0,0,0
11810,"C01642",2024-02-19,"view","P018",NA,0,0,0
11811,"C01643",2024-07-14,"view","P004",NA,20,0,0
11812,"C01643",2024-04-13,"view","P020",NA,10,0,0
11813,"C01643",2024-11-07,"view","P007",NA,0,0,0
11814,"C01643",2024-07-30,"view","P009",NA,0,0,0
11815,"C01643",2024-08-21,"view","P014",NA,20,0,0
11816,"C01643",2024-03-05,"view","P022",NA,10,0,0
11817,"C01644",2023-07-12,"view","P008",NA,0,0,0
11818,"C01644",2023-07-12,"add_to_cart","P008",NA,0,0,0
11819,"C01644",2024-06-20,"view","P013",NA,20,0,0
11820,"C01644",2024-11-12,"view","P026",NA,30,0,0
11821,"C01644",2023-07-10,"view","P019",NA,0,0,0
11822,"C01644",2023-07-10,"add_to_cart","P019",NA,0,0,0
11823,"C01644",2023-11-24,"view","P005",NA,10,0,0
11824,"C01644",2024-04-25,"view","P020",NA,10,0,0
11825,"C01644",2024-04-25,"add_to_cart","P020",NA,10,0,0
11826,"C01644",2024-05-03,"view","P017",NA,10,0,0
11827,"C01644",2024-09-19,"view","P005",NA,0,0,0
11828,"C01644",2024-09-19,"add_to_cart","P005",NA,0,0,0
11829,"C01645",2024-10-01,"view","P030",NA,20,0,0
11830,"C01645",2024-10-29,"view","P023",NA,10,0,0
11831,"C01645",2024-10-29,"add_to_cart","P023",NA,10,0,0
11832,"C01645",2024-09-02,"view","P014",NA,0,0,0
11833,"C01645",2024-09-02,"add_to_cart","P014",NA,0,0,0
11834,"C01646",2024-11-29,"view","P009",NA,20,0,0
11835,"C01646",2024-12-23,"view","P028",NA,0,0,0
11836,"C01646",2024-11-30,"view","P027",NA,10,0,0
11837,"C01646",2024-12-20,"view","P005",NA,10,0,0
11838,"C01647",2024-12-20,"view","P007",NA,0,0,0
11839,"C01647",2024-11-04,"view","P020",NA,0,0,0
11840,"C01648",2023-11-03,"view","P024",NA,20,0,0
11841,"C01648",2023-07-08,"view","P027",NA,0,0,0
11842,"C01648",2023-07-08,"add_to_cart","P027",NA,0,0,0
11843,"C01648",2024-10-15,"view","P007",NA,0,0,0
11844,"C01648",2024-05-14,"view","P015",NA,10,0,0
11845,"C01648",2023-10-10,"view","P011",NA,0,0,0
11846,"C01648",2023-11-14,"view","P026",NA,0,0,0
11847,"C01648",2023-11-14,"add_to_cart","P026",NA,0,0,0
11848,"C01648",2023-12-15,"view","P001",NA,10,0,0
11849,"C01648",2023-12-15,"add_to_cart","P001",NA,10,0,0
11850,"C01648",2024-07-15,"view","P025",NA,0,0,0
11851,"C01648",2024-09-22,"view","P026",NA,30,0,0
11852,"C01648",2023-07-20,"view","P025",NA,0,0,0
11853,"C01649",2024-12-08,"view","P005",NA,0,0,0
11854,"C01649",2023-08-23,"view","P024",NA,20,0,0
11855,"C01649",2024-08-28,"view","P020",NA,0,0,0
11856,"C01649",2023-11-08,"view","P002",NA,10,0,0
11857,"C01649",2024-03-17,"view","P008",NA,0,0,0
11858,"C01649",2024-06-20,"view","P004",NA,0,0,0
11859,"C01649",2024-09-06,"view","P009",NA,0,0,0
11860,"C01649",2024-09-06,"add_to_cart","P009",NA,0,0,0
11861,"C01649",2024-11-15,"view","P016",NA,0,0,0
11862,"C01649",2024-03-01,"view","P017",NA,0,0,0
11863,"C01649",2024-11-30,"view","P016",NA,10,0,0
11864,"C01650",2024-12-15,"view","P029",NA,30,0,0
11865,"C01650",2024-09-16,"view","P017",NA,0,0,0
11866,"C01650",2024-08-21,"view","P030",NA,20,0,0
11867,"C01650",2024-11-02,"view","P024",NA,0,0,0
11868,"C01650",2024-11-17,"view","P023",NA,0,0,0
11869,"C01650",2024-06-07,"view","P026",NA,0,0,0
11870,"C01650",2024-06-07,"add_to_cart","P026",NA,0,0,0
11871,"C01650",2024-10-24,"view","P016",NA,10,0,0
11872,"C01651",2024-12-14,"view","P029",NA,0,0,0
11873,"C01651",2024-09-30,"view","P018",NA,0,0,0
11874,"C01651",2024-08-04,"view","P019",NA,0,0,0
11875,"C01651",2024-11-01,"view","P021",NA,20,0,0
11876,"C01651",2024-11-01,"add_to_cart","P021",NA,20,0,0
11877,"C01651",2024-11-01,"purchase","P021",1,20,293.13,79.38
11878,"C01651",2024-09-17,"view","P020",NA,10,0,0
11879,"C01651",2024-12-16,"view","P007",NA,0,0,0
11880,"C01651",2024-10-24,"view","P025",NA,0,0,0
11881,"C01651",2024-11-20,"view","P006",NA,30,0,0
11882,"C01651",2024-11-20,"add_to_cart","P006",NA,30,0,0
11883,"C01651",2024-09-07,"view","P007",NA,10,0,0
11884,"C01652",2024-10-07,"view","P007",NA,0,0,0
11885,"C01652",2024-10-07,"add_to_cart","P007",NA,0,0,0
11886,"C01652",2024-08-17,"view","P008",NA,0,0,0
11887,"C01652",2023-09-20,"view","P017",NA,0,0,0
11888,"C01652",2023-09-20,"add_to_cart","P017",NA,0,0,0
11889,"C01652",2024-11-26,"view","P015",NA,0,0,0
11890,"C01652",2024-10-31,"view","P015",NA,0,0,0
11891,"C01652",2023-12-23,"view","P005",NA,0,0,0
11892,"C01652",2023-12-23,"add_to_cart","P005",NA,0,0,0
11893,"C01652",2023-11-27,"view","P012",NA,0,0,0
11894,"C01652",2023-11-27,"add_to_cart","P012",NA,0,0,0
11895,"C01653",2024-10-04,"view","P014",NA,0,0,0
11896,"C01653",2024-01-30,"view","P010",NA,0,0,0
11897,"C01653",2024-01-19,"view","P026",NA,0,0,0
11898,"C01653",2024-01-19,"add_to_cart","P026",NA,0,0,0
11899,"C01653",2024-02-05,"view","P005",NA,0,0,0
11900,"C01654",2024-02-16,"view","P017",NA,0,0,0
11901,"C01654",2024-10-18,"view","P028",NA,20,0,0
11902,"C01654",2024-10-19,"view","P014",NA,0,0,0
11903,"C01654",2024-06-16,"view","P010",NA,20,0,0
11904,"C01654",2024-08-31,"view","P018",NA,10,0,0
11905,"C01654",2024-04-19,"view","P009",NA,0,0,0
11906,"C01655",2023-08-24,"view","P022",NA,10,0,0
11907,"C01655",2023-12-12,"view","P008",NA,20,0,0
11908,"C01655",2024-09-21,"view","P027",NA,30,0,0
11909,"C01656",2024-12-20,"view","P024",NA,10,0,0
11910,"C01656",2024-12-20,"add_to_cart","P024",NA,10,0,0
11911,"C01656",2024-11-28,"view","P028",NA,0,0,0
11912,"C01656",2024-11-22,"view","P018",NA,20,0,0
11913,"C01657",2024-04-23,"view","P023",NA,0,0,0
11914,"C01657",2023-09-21,"view","P030",NA,10,0,0
11915,"C01657",2023-09-21,"add_to_cart","P030",NA,10,0,0
11916,"C01657",2023-09-21,"view","P027",NA,0,0,0
